cmenergies,reaction,observables,var_x,var_y,x_low,x_high,y
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,25.878
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,25.661
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,25.43
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,25.486
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,25.336
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,25.48
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,25.575
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,25.747
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,25.762
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,25.93
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,26.057
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,26.028
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,26.156
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,26.274
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,26.053
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,26.161
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,26.094
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,25.825
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,25.814
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,25.476
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,25.436
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,25.044
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,24.878
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,24.585
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,24.273
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,24.073
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,23.859
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,23.472
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,23.418
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,36.899
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,36.447
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,37.182
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,37.246
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,37.477
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,37.535
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,37.64
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,37.514
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,37.402
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,37.346
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,37.036
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,37.079
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,36.613
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,36.275
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,35.884
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,35.486
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,35.233
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,34.59
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,34.174
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,33.723
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,33.193
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,32.891
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,32.394
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,32.008
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,31.564
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,31.321
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,30.884
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,30.986
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,30.761
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,30.725
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,30.727
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,30.705
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,30.858
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,30.981
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,30.961
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,31.002
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,31.11
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,31.168
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,31.136
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,31.13
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,30.994
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,30.783
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,30.688
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,30.425
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,30.155
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,29.798
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,29.52
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,29.112
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,28.749
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,28.395
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,28.243
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,27.542
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,27.18
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,26.831
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,45.076
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,44.758
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,45.486
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,45.405
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,45.476
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,45.737
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,45.67
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,45.736
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,45.468
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,45.241
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,45.229
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,44.734
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,44.218
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,43.759
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,43.496
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,42.806
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,42.27
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,41.797
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,41.235
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,40.657
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,39.928
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,39.271
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,39.001
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,38.332
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,37.806
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,37.261
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,36.838
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,36.932
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,36.576
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,36.64
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,36.587
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,36.375
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,36.542
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,36.596
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,36.401
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,36.606
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,36.469
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,36.612
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,36.459
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,36.384
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,36.161
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,35.915
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,35.594
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,35.476
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,34.928
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,34.54
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,34.21
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,33.818
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,33.3
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,32.685
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,31.913
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,31.815
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,31.143
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,30.302
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,54.735
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,54.505
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,55.18
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,55.167
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,55.363
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,55.175
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,55.188
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,55.37
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,55.091
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,54.507
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,54.545
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,54.103
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,53.203
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,53.042
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,52.116
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,51.792
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,50.974
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,50.199
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,49.519
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,48.815
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,48.099
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,46.757
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,46.5
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,45.807
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,45.057
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,44.566
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,44.065
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,43.732
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,43.334
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,43.224
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,43.258
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,43.009
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,42.975
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,42.884
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,42.871
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,42.775
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,42.799
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,42.744
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,42.713
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,42.374
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,42.285
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,41.803
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,41.337
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,41.002
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,40.531
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,39.894
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,39.241
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,38.439
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,37.792
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,37.272
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,36.504
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,35.629
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,34.976
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,33.831
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.7,-2.6,72.722
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.6,-2.5,72.305
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.5,-2.4,72.463
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.4,-2.3,72.211
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.3,-2.2,72.94
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.2,-2.1,72.589
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.1,-2.0,72.3
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-2.0,-1.9,71.849
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.9,-1.8,72.646
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.8,-1.7,71.751
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.7,-1.6,70.867
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.6,-1.5,70.164
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.5,-1.4,69.717
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.4,-1.3,68.356
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.3,-1.2,67.299
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.2,-1.1,66.848
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.1,-1.0,64.957
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-1.0,-0.9,64.473
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.9,-0.8,63.135
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.8,-0.7,62.982
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.7,-0.6,61.85
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.6,-0.5,60.648
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.5,-0.4,59.145
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.4,-0.3,58.71
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.3,-0.2,57.403
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.2,-0.1,56.947
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,-0.1,0.0,55.909
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.0,0.1,55.101
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.1,0.2,54.628
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.2,0.3,54.621
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.3,0.4,54.44
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.4,0.5,54.457
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.5,0.6,54.194
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.6,0.7,53.919
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.7,0.8,53.581
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.8,0.9,53.583
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,0.9,1.0,53.539
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.0,1.1,53.086
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.1,1.2,52.688
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.2,1.3,52.625
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.3,1.4,51.795
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.4,1.5,51.467
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.5,1.6,50.868
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.6,1.7,50.302
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.7,1.8,49.617
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.8,1.9,48.78
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,1.9,2.0,47.307
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.0,2.1,46.313
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.1,2.2,45.777
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.2,2.3,44.7
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.3,2.4,43.795
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.4,2.5,43.003
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.5,2.6,41.486
0,P PB --> X,DNCH/DETA,$\eta$,$dN_{ch}/d\eta$,2.6,2.7,40.29
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.7,-2.6,2.072
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.6,-2.5,2.083
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.5,-2.4,2.081
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.4,-2.3,2.082
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.3,-2.2,2.073
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.2,-2.1,2.068
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.1,-2.0,2.078
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-2.0,-1.9,2.049
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-1.9,-1.8,2.045
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-1.8,-1.7,2.046
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-1.7,-1.6,2.034
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-1.6,-1.5,2.031
0,P PB --> X,DNCH/DETA RATIO,$\eta$,$\frac{dN_{ch}/d\eta_{(40-60)\%}}{dN_{ch}/d\eta_{(60-90\%)}}$,-1.5,-1.4,2.037
